id,base_id,type,name_clean,icon,icon_file,icon_png,gold_cost,level,class,tip,description
shar,shar,modified,Клинок крестоносца,BTNBladeIncurance.blp,BTNBladeIncurance.blp,icons_png/BTNBladeIncurance.png,600,4,Artifact,|cFFFF5800Клинок крестоносца,"|cFFA085EDКласс: |r|cFFFF5800Артефакт (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+15% урон от атак и умений против нежити, +15% защита от атак и умений от нежити"
fgfh,fgfh,modified,Карающая длань,BTNInqusitorBlade.blp,BTNInqusitorBlade.blp,icons_png/BTNInqusitorBlade.png,3150,,Artifact,|cFFFF5800Карающая длань,"|cFFA085EDKлacc: |r|cFFFF5800Apтeфaкт (4 yp.)|r

|cFFA085EDБoнycы: |r|cFFDF7AD8+20 aтaки, +15% ypoн пpoтив нeжити, +15% зaщитa oт нeжити, +30 cилa yмeний, +15 пpoбитиe, +10% cилa мoдификaтopoв|r
|cFFA085EDCпocoбнocти: |r|cFFDF7AD8Эффeкт пpoбития пpимeняeтcя c 150% эффeктoм пpoтив гepoeв. Пoвышaeт HP нa 125 eд. зa yбийcтвo вpaжecкoгo гepoя."
sres,sres,modified,Наблюдатель,BTNOldGodsItem1.blp,BTNOldGodsItem1.blp,icons_png/BTNOldGodsItem1.png,0,0,,|cFF00C8AFНаблюдатель|r,"|cFFA085EDКласс: |r|cFF00C8AFРитуальный|r

|cFFA085EDБонусы: |r|cFFDF7AD8+500 MP, -0.6 MP regen"
srrc,srrc,modified,Порфира,BTNOldGodsItem2.blp,BTNOldGodsItem2.blp,icons_png/BTNOldGodsItem2.png,0,0,,|cFF00C8AFПорфира|r,"|cFFA085EDКласс: |r|cFF00C8AFРитуальный|r

|cFFA085EDБонусы: |r|cFFDF7AD8+40 atk, -10% atk speed"
sand,sand,modified,Глубинный гриб,BTNOldGodsItem3.blp,BTNOldGodsItem3.blp,icons_png/BTNOldGodsItem3.png,0,0,,|cFF00C8AFГлубинный гриб|r,"|cFFA085EDКласс: |r|cFF00C8AFРитуальный|r

|cFFA085EDБонусы: |r|cFFDF7AD8+10 HP regen, -3 armor"
sror,sror,modified,Сокрушающий хелицер,BTNOldGodsItem4.blp,BTNOldGodsItem4.blp,icons_png/BTNOldGodsItem4.png,0,0,,|cFF00C8AFСокрушающий хелицер|r,"|cFFA085EDКласс: |r|cFF00C8AFРитуальный|r

|cFFA085EDБонусы: |r|cFFDF7AD8+50 str, -2 HP regen, -6 int"
fgdg,fgdg,modified,Коготь бьякхи,BTNOldGodsItem5.blp,BTNOldGodsItem5.blp,icons_png/BTNOldGodsItem5.png,0,0,,|cFF00C8AFКоготь бьякхи|r,"|cFFA085EDКласс: |r|cFF00C8AFРитуальный|r

|cFFA085EDБонусы: |r|cFFDF7AD8+30 пробитие, -15 atk, -6 str"
totw,totw,modified,Реликтовая скрижаль,BTNOldGodsItem6.blp,BTNOldGodsItem6.blp,icons_png/BTNOldGodsItem6.png,0,0,,|cFF00C8AFРеликтовая скрижаль|r,"|cFFA085EDКласс: |r|cFF00C8AFРитуальный|r

|cFFA085EDБонусы: |r|cFFDF7AD8+350 сила умений, -2.0 MP regen, -6 agi"
pghe,pghe,modified,Сияющий камень,BTNOldGodsItem7.blp,BTNOldGodsItem7.blp,icons_png/BTNOldGodsItem7.png,0,0,,|cFF00C8AFСияющий камень|r,"|cFFA085EDKлacc: |r|cFF00C8AFPитyaльный|r

|cFFA085EDБoнycы: |r|cFFDF7AD8+5 кo вceм xapaктepиcтикaм, +75 cилa yмeний, +75% защита от заморозки, coпpoтивлeниe зaмopoзкe, coпpoтивлeниe пpoклятиям"
pres,pres,modified,Щит водоворота,BTNOldGodsItem8.blp,BTNOldGodsItem8.blp,icons_png/BTNOldGodsItem8.png,0,0,,|cFF00C8AFЩит водоворота|r,"|cFFA085EDКласс: |r|cFF00C8AFРитуальный|r

|cFFA085EDБонусы: |r|cFFDF7AD8+8 armor, +400 HP, +3 HP regen, +2 MP regen, +40 ответный урон, +20% усиление ответного урона|r
|cFFA085EDСпособности: |r|cFFDF7AD8Каждые 30 сек. притягивает к герою ближайших противников."
pgma,pgma,modified,Молот бедствий,BTNOldGodsItem9.blp,BTNOldGodsItem9.blp,icons_png/BTNOldGodsItem9.png,0,0,,|cFF00C8AFМолот бедствий|r,"|cFFA085EDKлacc: |r|cFF00C8AFPитyaльный|r

|cFFA085EDБoнycы: |r|cFFDF7AD8+10 str, +15 atk, +50% ypoн oт aтaк и yмeний вpaгaм 0-1 ypoвня|r
|cFFA085EDMoдификaтop: |r|cFFDF7AD8Убийcтвo пpoтивникa вызывaeт глyбинный взpыв, нaнocящий 125 + (75% cилa) eд. мaг. ypoнa ближaйшим вpaгaм. Пepeзapядкa - 6 ceк."
pdiv,pdiv,modified,Морской хаос,BTNOldGodsItem10.blp,BTNOldGodsItem10.blp,icons_png/BTNOldGodsItem10.png,0,0,,|cFF00C8AFМорской хаос|r,"|cFFA085EDКласс: |r|cFF00C8AFРитуальный|r

|cFFA085EDБонусы: |r|cFFDF7AD8+15 agi, +35% atk speed, +11 пробитие|r
|cFFA085EDМодификатор: |r|cFFDF7AD8Атака героя выпускает 3 волны в разные стороны, наносящие по 75 + (50% ловкость) ед. урона. Перезарядка - 12 сек."
fgrd,fgrd,modified,Посох архимага,BTNArchmageStaff.blp,BTNArchmageStaff.blp,icons_png/BTNArchmageStaff.png,3200,,Artifact,|cFFFF5800Посох архимага,"|cFFA085EDKлacc: |r|cFFFF5800Apтeфaкт (4 yp.)|r

|cFFA085EDБoнycы: |r|cFFDF7AD8+15 int, +3 MP regen, +200 cилa yмeний, +25% ypoн oт aтaк и yмeний пo гepoям, +25% cилa мoдификaтopoв|r
|cFFA085EDCпocoбнocти: |r|cFFDF7AD8Kaждыe 0.75 ceк. нaнocит 125 eд. ypoнa cлyчaйнoмy вpaгy пoблизocти."
rej4,rej4,modified,Штык,BTNIronLance.blp,BTNIronLance.blp,icons_png/BTNIronLance.png,300,6,,|cFF7D9664Штык,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+5 пробитие"
lmbr,lmbr,modified,Рубин,BTNRuby.blp,BTNRuby.blp,icons_png/BTNRuby.png,600,,,Рубин,"|cFFA085EDКласс: |rСамоцвет

|cFFA085EDБонусы: |r|cFFDF7AD8+15 str"
gomn,gomn,modified,Изумруд,BTNEmerald.blp,BTNEmerald.blp,icons_png/BTNEmerald.png,600,,,Изумруд,"|cFFA085EDКласс: |rСамоцвет

|cFFA085EDБонусы: |r|cFFDF7AD8+15 agi"
gfor,gfor,modified,Сапфир,BTNSapfire.blp,BTNSapfire.blp,icons_png/BTNSapfire.png,600,,,Сапфир,"|cFFA085EDКласс: |rСамоцвет

|cFFA085EDБонусы: |r|cFFDF7AD8+15 int"
guvi,guvi,modified,Золотой опал,BTNOpal.blp,BTNOpal.blp,icons_png/BTNOpal.png,600,,,Золотой опал,"|cFFA085EDКласс: |rСамоцвет

|cFFA085EDБонусы: |r|cFFDF7AD8+600 HP"
rre1,rre1,modified,Фазионит (+5 сила умений),UI\Minimap\MinimapIconCreepLoc2.blp,,,0,,,Фазионит (+5 сила умений),Повышение силы умений героя на 5 ед.
rhe1,rhe1,modified,Фазионит (+10 сила умений),UI\Minimap\MinimapIconCreepLoc2.blp,,,0,,,Фазионит (+10 сила умений),Повышение силы умений героя на 10 ед.
rres,rres,modified,Золото (+35),ReplaceableTextures\CommandButtons\BTNChestOfGold.blp,,,0,,,Золото (+35),Приносит своему владельцу 35 золота.
rsps,rsps,modified,Золото (+50),ReplaceableTextures\CommandButtons\BTNChestOfGold.blp,,,0,,,Золото (+50),Приносит своему владельцу 50 золота.
rhe2,rhe2,modified,Золото (+75),ReplaceableTextures\CommandButtons\BTNChestOfGold.blp,,,0,,,Золото (+75),Приносит своему владельцу 75 золота.
rman,rman,modified,Золото (+100),ReplaceableTextures\CommandButtons\BTNChestOfGold.blp,,,0,,,Золото (+100),Приносит своему владельцу 100 золота.
rreb,rreb,modified,Золото (+150),ReplaceableTextures\CommandButtons\BTNChestOfGold.blp,,,0,,,Золото (+150),Приносит своему владельцу 150 золота.
rdis,rdis,modified,Фазионит (+15 сила умений),UI\Minimap\MinimapIconCreepLoc2.blp,,,0,,,Фазионит (+15 сила умений),Повышение силы умений героя на 15 ед.
gold,gold,modified,,,,,,,,,
rspd,rspd,modified,Зеленый обломок (+3 ловкость),UI\Minimap\MinimapIconCreepLoc2.blp,,,0,,,Зеленый обломок (+3 ловкость),Повышение ловкости героя на 3 ед.
rwat,rwat,modified,Красный обломок (+3 сила),UI\Minimap\MinimapIconCreepLoc2.blp,,,0,,,Красный обломок (+3 сила),Повышение силы героя на 3 ед.
rspl,rspl,modified,Синий обломок (+3 разум),UI\Minimap\MinimapIconCreepLoc2.blp,,,0,,,Синий обломок (+3 разум),Повышение разума героя на 3 ед.
rde0,rde0,modified,Бодрящая настойка,BTNAttackSpeedPotion.blp,BTNAttackSpeedPotion.blp,icons_png/BTNAttackSpeedPotion.png,300,6,,|cFF7D9664Бодрящая настойка,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+20% скорость атаки"
lnrn,lnrn,modified,Заросший топор,BTNGrowAxe.blp,BTNGrowAxe.blp,icons_png/BTNGrowAxe.png,300,6,,|cFF7D9664Заросший топор,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+5 атаки, +2 HP regen"
sprn,sprn,modified,Кованый нагрудник,BTNChestPlate.blp,BTNChestPlate.blp,icons_png/BTNChestPlate.png,300,6,,|cFF7D9664Кованый нагрудник,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+1 сила, +150 HP, +5 ответный урон"
rnsp,rnsp,modified,Ржавый шлем,BTNRustyHelmet.blp,BTNRustyHelmet.blp,icons_png/BTNRustyHelmet.png,300,6,,|cFF7D9664Ржавый шлем,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+25% защита от поджога, сопротивление поджогу"
jdrn,jdrn,modified,Посох болотника,BTNSwampStaff.blp,BTNSwampStaff.blp,icons_png/BTNSwampStaff.png,300,6,,|cFF7D9664Посох болотника,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+2 разума, +50 MP|r
|cFFA085EDМодификатор: |r|cFFDF7AD8Применение способностей восстанавливает герою 5 HP и 5 MP."
crdt,crdt,modified,Книга дуэлянта,ReplaceableTextures\CommandButtons\BTNTomeBrown.blp,,,300,6,,|cFF7D9664Книга дуэлянта,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+1 ко всем характеристикам|r
|cFFA085EDСпособности: |r|cFFDF7AD8Убийство вражеского героя повышает уровень героя на 1."
klmm,klmm,modified,Кожаные перчатки,ReplaceableTextures\CommandButtons\BTNGlove.blp,,,300,6,,|cFF7D9664Кожаные перчатки,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDСпособность: |r|cFFDF7AD8+3% к скорости атаки за каждый уровень героя. Эффект может суммироваться от одинаковых перчаток."
vddl,vddl,modified,Щит варвара,BTNBarbarianShield.blp,BTNBarbarianShield.blp,icons_png/BTNBarbarianShield.png,300,6,,|cFF7D9664Щит варвара,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+2 защиты, +15 ответный урон, +5% усиление ответного урона"
frgd,frgd,modified,Подвеска защиты,BTNPodveska.blp,BTNPodveska.blp,icons_png/BTNPodveska.png,300,6,,|cFF7D9664Подвеска защиты,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+2 защиты, сопротивление проклятиям"
drph,drph,modified,Накидка странника,BTNWandererCape.blp,BTNWandererCape.blp,icons_png/BTNWandererCape.png,300,6,,|cFF7D9664Накидка странника,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+2 ко всем характеристикам, +1 защиты|r
|cFFA085EDСпособность: |r|cFFDF7AD8+1 к пассивному доходу опыта при уровне героя ниже 10."
mlst,mlst,modified,Меч разорителя,BTNIronKnife.blp,BTNIronKnife.blp,icons_png/BTNIronKnife.png,300,6,,|cFF7D9664Меч разорителя,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+2 атаки|r
|cFFA085EDМодификатор: |r|cFFDF7AD8Убийство противника восстанавливает герою 50 ед. здоровья, действует при запасе здоровья 90% и ниже. Перезарядка - 10 сек."
shrs,shrs,modified,Чумные корни,BTNPlagueThorns.blp,BTNPlagueThorns.blp,icons_png/BTNPlagueThorns.png,300,6,,|cFF7D9664Чумные корни,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8Дарует состояние ""Чумной"" - иммунитет к болезням и возможность применять болезнь к врагам. Подробнее в герое-справочнике (F2)."
rej1,rej1,modified,Сапоги странника,BTNBootsEH.blp,BTNBootsEH.blp,icons_png/BTNBootsEH.png,300,6,,|cFF7D9664Сапоги странника,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+50 скорость передвижения, +1 защиты|r
|cFFA085EDСпособность: |r|cFFDF7AD8+50 к ежеминутному доходу золота при уровне героя ниже 10."
srbd,srbd,modified,Накидка адепта,BTNAdeptShirt.blp,BTNAdeptShirt.blp,icons_png/BTNAdeptShirt.png,300,6,,|cFF7D9664Накидка адепта,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+1 разум, +150 HP, 10% защита от магии"
nspi,nspi,modified,Меч мертвеца,BTNDeadSword.blp,BTNDeadSword.blp,icons_png/BTNDeadSword.png,300,6,,|cFF7D9664Меч мертвеца,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+10 атаки"
fgun,fgun,modified,Сфера предсказателя,BTNScarletGlobe.blp,BTNScarletGlobe.blp,icons_png/BTNScarletGlobe.png,300,6,,|cFF7D9664Сфера предсказателя,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+3 разума, +50 HP|r
|cFFA085EDМодификатор: |r|cFFDF7AD8Применение способностей исцеляет по 3% здоровья."
rej2,rej2,modified,Кулон с изумрудом,BTNEmeraldAmulet.blp,BTNEmeraldAmulet.blp,icons_png/BTNEmeraldAmulet.png,300,6,,|cFF7D9664Кулон с изумрудом,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+4 ко всем характеристикам, -1 HP regen"
frhg,frhg,modified,Ритуальный кинжал,BTNRitualDagger.blp,BTNRitualDagger.blp,icons_png/BTNRitualDagger.png,300,6,,|cFF7D9664Ритуальный кинжал,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDМодификатор: |r|cFFDF7AD8Убийство противника усиливает следующую атаку героя, которая нанесет 50 ед. дополнительного магического урона."
gvsm,gvsm,modified,Жезл с кварцом,BTNWhiteShardStaff.blp,BTNWhiteShardStaff.blp,icons_png/BTNWhiteShardStaff.png,300,6,,|cFF7D9664Жезл с кварцом,"|cFFA085EDKлacc: |r|cFF7D9664Ocoбый (1 yp.)|r

|cFFA085EDБoнycы: |r|cFFDF7AD8+1 MP regen|r
|cFFA085EDCпocoбнocть: |r|cFFDF7AD8Цeли пoд дeйcтвиeм ""зaмopoзки"" бyдyт пoлyчaть нa 35% бoльшe ypoнa oт cтaтycoв. He влияeт нa ypoн oт пoвтopнoй зaмopoзки (т.к. ypoн нaнocитcя пocлe cнятия зaмopoзки)."
dust,dust,modified,Проклятая чаша,BTNCursedCup.blp,BTNCursedCup.blp,icons_png/BTNCursedCup.png,300,6,,|cFF7D9664Проклятая чаша,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDСпособности: |r|cFFDF7AD8Герой получает на 11% больше урона и наносит врагам на 11% больше урона. Не действует на статусы."
tgxp,tgxp,modified,Сыр,ReplaceableTextures\CommandButtons\BTNCheese.blp,,,300,6,,|cFF7D9664Сыр,"|cFFA085EDКласс: |r|cFF7D9664Особый (1 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+1.5 HP regen, +1.5 MP regen"
rre2,rre2,modified,Чужеземный фрукт,BTNAlienGrapes.blp,BTNAlienGrapes.blp,icons_png/BTNAlienGrapes.png,2300,4,Artifact,|cFFFF5800Чужеземный фрукт,"|cFFA085EDКласс: |r|cFFFF5800Артефакт (2 ур.)|r

|cFFA085EDБонусы: |r|cFFDF7AD8+25 HP regen, +10 MP regen, +75% защита от болезни|r
|cFFA085EDСпособности: |r|cFFDF7AD8Увеличивает получаемый урон от атак и умений на 100% при запасе здоровья 75% и выше."
rej6,rej6,modified,*Опыт*,,,,,0,,*Опыт*,100 инком экспы
spre,spre,modified,Кулак титана,BTNTitanGlove.blp,BTNTitanGlove.blp,icons_png/BTNTitanGlove.png,5400,4,Artifact,|cFFFF5800Кулак титана,"|cFFA085EDKлacc: |r|cFFFF5800Apтeфaкт (5 yp.)|r

|cFFA085EDБoнycы: |r|cFFDF7AD8+40 cилa, +50 aтaки, +25% ypoн oт aтaк и yмeний пpoтив вpaгoв 0-1 ypoвня|r
|cFFA085EDMoдификaтop: |r|cFFDF7AD8Aтaкa нaнocит (250% cилa) eд. мaг. ypoнa пo oблacти и oглyшaeт нa 2 ceк. c 50% шaнcoм. Пepeзapядкa - 10 ceк."
mnsf,mnsf,modified,Кристаллическое ожерелье,BTNT5Necklace.blp,BTNT5Necklace.blp,icons_png/BTNT5Necklace.png,5400,4,Artifact,|cFFFF5800Кристаллическое ожерелье,"|cFFA085EDKлacc: |r|cFFFF5800Apтeфaкт (5 yp.)|r

|cFFA085EDБoнycы: |r|cFFDF7AD8+40 разум, +800 MP, +8 MP regen, +175 сила умений, +11% наносимый урон от атак и умений"
